"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","Jambore TP PKK Kab. Situbondo 4 s.d 5 Desember 2019 di Wisata Pasir Putih kontingen situbondo_aktif #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Jambore TP PKK Kab. Situbondo 4 s.d 5 Desember 2019 di Wisata Pasir Putih kontingen situbondo_aktif #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-12-05 11:47","None","None","None","None","None",0,"","1202555028587732993","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Pembinaan Kader PKK kelurahan Dawuhan... #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Pembinaan Kader PKK kelurahan Dawuhan... #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-12-03 23:52","None","None","None","None","None",0,"","1202012695228305409","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Mini Loka Karya Lintas Sektor adalah salah satu kekuatan sinergitas di wilayah kecamatan situbondo yg rutin dilaksaanakan setiap 3 bulan sekali #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Mini Loka Karya Lintas Sektor adalah salah satu kekuatan sinergitas di wilayah kecamatan situbondo yg rutin dilaksaanakan setiap 3 bulan sekali #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-12-01 03:28","None","None","None","None","None",0,"","1200979957045813248","situbondospecial situbondokab situbondo stbdkab banggasitubondo","positive",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Kedatangan Tamu Miss Tourism and Culture Universe yang akan mendukung pariwisata dan produk unggulan kabupaten #situbondo #situbondohits #situbondokab #situbondospecial #situbondokreatif ","None","None","None","None","None","None","None","Kedatangan Tamu Miss Tourism and Culture Universe yang akan mendukung pariwisata dan produk unggulan kabupaten #situbondo #situbondohits #situbondokab #situbondospecial #situbondokreatif ","","None","",0,"None","None","None","2019-11-27 07:37","None","None","None","None","None",0,"","1199593038772916224","situbondo situbondohits situbondokab situbondospecial situbondokreatif","positive",0,"disperdaginsitubondo","disperindagsit1"
"None","None","Sosialisasi Tanggap Bencana di SMKN 1 Situbondo oleh Tim Fasilitasi Tanggap Bencana Kecamatan Situbondo bersama BPBD Kab. Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Sosialisasi Tanggap Bencana di SMKN 1 Situbondo oleh Tim Fasilitasi Tanggap Bencana Kecamatan Situbondo bersama BPBD Kab. Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-26 14:52","None","None","None","None","None",0,"","1199340187542671364","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Sinergitas pemerintah dg masyarakat... Bangga situnondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Sinergitas pemerintah dg masyarakat... Bangga situnondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-24 13:14","None","None","None","None","None",0,"","1198590775505948673","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Festival Karang Kenek Desa Olean Kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Festival Karang Kenek Desa Olean Kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-24 13:03","None","None","None","None","None",0,"","1198588061707329538","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Sinergitas masyarakat dan pemerintah khususnya di wilayah kerja kecamatan Situbondo... Semoga bermanfaat.... #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Sinergitas masyarakat dan pemerintah khususnya di wilayah kerja kecamatan Situbondo... Semoga bermanfaat.... #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-23 14:58","None","None","None","None","None",0,"","1198254556611850240","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Sholawat Bhenning di karang kinik kelirahan Patokan Kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Sholawat Bhenning di karang kinik kelirahan Patokan Kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-23 14:51","None","None","None","None","None",0,"","1198252751148535808","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Penguatan dan Pengukuhan Agen Perubahan Kab. Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo @Pasir Putih Situbondo ","None","None","None","None","None","None","None","Penguatan dan Pengukuhan Agen Perubahan Kab. Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo @Pasir Putih Situbondo ","Pasir","None","",0,"None","None","None","2019-11-22 00:21","None","None","None","None","None",0,"","1197671485214560256","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Peringatan Maulid Nabi Muhammad SAW #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo @Kecamatan Situbondo ","None","None","None","None","None","None","None","Peringatan Maulid Nabi Muhammad SAW #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo @Kecamatan Situbondo ","Kecamatan","None","",0,"None","None","None","2019-11-22 00:13","None","None","None","None","None",0,"","1197669466793857024","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Peringatan Maulid Nabi Muhammad SAW di Kantor Kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Peringatan Maulid Nabi Muhammad SAW di Kantor Kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",1,"None","None","None","2019-11-22 00:07","None","None","None","None","None",0,"","1197668000620564481","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Study Tiru Inovasi Desa Kecamatan Situbondo ke Kecamatan Genteng Kab. Banyungangi #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Study Tiru Inovasi Desa Kecamatan Situbondo ke Kecamatan Genteng Kab. Banyungangi #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-19 16:12","None","None","None","None","None",0,"","1196823482471981057","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Sosialisasi tanggap Bencana Gempa Bumi di SD Islam Al - Abror Oleh Tim Fasilitasi Tanggap Bencana Kecamatan Situbondo dan BPBD Kab. Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Sosialisasi tanggap Bencana Gempa Bumi di SD Islam Al - Abror Oleh Tim Fasilitasi Tanggap Bencana Kecamatan Situbondo dan BPBD Kab. Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-18 08:08","None","None","None","None","None",0,"","1196339471987466240","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Sosialisasi tanggap Bencana Gempa Bumi di SD Islam Al - Abror Oleh Tim Fasilitasi Tanggap Bencana Kecamatan Situbondo dan BPBD Kab. Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Sosialisasi tanggap Bencana Gempa Bumi di SD Islam Al - Abror Oleh Tim Fasilitasi Tanggap Bencana Kecamatan Situbondo dan BPBD Kab. Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-18 08:00","None","None","None","None","None",0,"","1196337420834410496","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Monitor warga kel. Dawuhan (utara mesjid An Nur) lg bergotong royong membuat keramba.. #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Monitor warga kel. Dawuhan (utara mesjid An Nur) lg bergotong royong membuat keramba.. #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-16 18:13","None","None","None","None","None",0,"","1195766890196619264","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Pelatihan Kewirausahaan kpd ibu ibu yg diselenggarakan oleh Dinas Sosial untk warga kecamatan Situbomdo.. #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Pelatihan Kewirausahaan kpd ibu ibu yg diselenggarakan oleh Dinas Sosial untk warga kecamatan Situbomdo.. #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-14 14:40","None","None","None","None","None",0,"","1194988461557796864","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Rakord Kewaspadaan Dini di Daerah Kabupaten Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Rakord Kewaspadaan Dini di Daerah Kabupaten Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-14 14:16","None","None","None","None","None",0,"","1194982514621857792","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Monitoring penyaluran BPNT di e-warung wilayah kecamatan situbondo #situbondospecial #situbondokab #situbondo #banggasitubondo ","None","None","None","None","None","None","None","Monitoring penyaluran BPNT di e-warung wilayah kecamatan situbondo #situbondospecial #situbondokab #situbondo #banggasitubondo ","","None","",0,"None","None","None","2019-11-13 11:28","None","None","None","None","None",0,"","1194577779611906048","situbondospecial situbondokab situbondo banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Kawal musdes progressive 2020 #desa talkandang #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Kawal musdes progressive 2020 #desa talkandang #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-12 13:21","None","None","None","None","None",0,"","1194243883141599234","desa situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Penilaian LOMBA SIGAP di Kelurahan Patokan Kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Penilaian LOMBA SIGAP di Kelurahan Patokan Kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-12 12:04","None","None","None","None","None",0,"","1194224556287954946","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Launcing Desa Sadar BPJS di Desa Kotakan Kecamatan situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Launcing Desa Sadar BPJS di Desa Kotakan Kecamatan situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-10 02:54","None","None","None","None","None",0,"","1193361327672221696","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Merdeka..!!! Kami siap meneruskan perjuangannmu... #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Merdeka..!!! Kami siap meneruskan perjuangannmu... #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-10 02:51","None","None","None","None","None",0,"","1193360384528441344","situbondospecial situbondokab situbondo stbdkab banggasitubondo","positive",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Pendistribusian Kartu Kis di desa Kotakan dan Kelurahan Patokan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Pendistribusian Kartu Kis di desa Kotakan dan Kelurahan Patokan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-08 08:02","None","None","None","None","None",0,"","1192713982362054656","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Pembinaan dalam rangka persiapan lomba SIGAP yg di wakili oleh kelurahan Patokan di ling. Karang Asem #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Pembinaan dalam rangka persiapan lomba SIGAP yg di wakili oleh kelurahan Patokan di ling. Karang Asem #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-08 07:57","None","None","None","None","None",0,"","1192712834637090817","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Sosialisasi Tanggap Bencana Gempa Bumi sejak di kpd para siswa.siswi SDN 5 Patokan. #Tim Fasilitasi Tanggap Darurat Bencana Kecamatan Situbondo##situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Sosialisasi Tanggap Bencana Gempa Bumi sejak di kpd para siswa.siswi SDN 5 Patokan. #Tim Fasilitasi Tanggap Darurat Bencana Kecamatan Situbondo##situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-08 04:46","None","None","None","None","None",0,"","1192664753145077760","Tim situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Indahnya kebersamaan... Ancak Agung Kabupaten Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Indahnya kebersamaan... Ancak Agung Kabupaten Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-07 15:41","None","None","None","None","None",0,"","1192467034551898112","situbondospecial situbondokab situbondo stbdkab banggasitubondo","positive",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Ancak Agung Jamaah kecamatan situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Ancak Agung Jamaah kecamatan situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-07 15:37","None","None","None","None","None",0,"","1192466112413413376","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Rakord Tim Fasilitasi Tanggap Darurat Bencana kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Rakord Tim Fasilitasi Tanggap Darurat Bencana kecamatan Situbondo #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-07 15:32","None","None","None","None","None",0,"","1192464824636018690","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Pembinaan dan pengawasan Pengelolaan dana Keuangan Desa di Desa Kotakan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Pembinaan dan pengawasan Pengelolaan dana Keuangan Desa di Desa Kotakan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-06 12:53","None","None","None","None","None",0,"","1192062376855703554","situbondospecial situbondokab situbondo stbdkab banggasitubondo","negative",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Pembinaan dan Pengawasan Pengelolaan Dana Keuangan Desa dan cek kegiatan fisik di Desa Talkandang #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Pembinaan dan Pengawasan Pengelolaan Dana Keuangan Desa dan cek kegiatan fisik di Desa Talkandang #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-05 13:44","None","None","None","None","None",0,"","1191712971774398464","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Pembinaan dan Pengawasan Pengelolaan Dana Keuangan Desa di Desa Olean.. #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Pembinaan dan Pengawasan Pengelolaan Dana Keuangan Desa di Desa Olean.. #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-05 13:39","None","None","None","None","None",0,"","1191711711029604352","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Peresmian Wisata Kuliner oleh Camat Situbondo, di Jl. Hasan Asegaf kelurahan Dawuhan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Peresmian Wisata Kuliner oleh Camat Situbondo, di Jl. Hasan Asegaf kelurahan Dawuhan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-02 13:41","None","None","None","None","None",0,"","1190624962358521857","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Peresmian Wisata Kuliner oleh Camat Situbondo, di Jl. Hasan Asegaf kelurahan Dawuhan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Peresmian Wisata Kuliner oleh Camat Situbondo, di Jl. Hasan Asegaf kelurahan Dawuhan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-02 13:40","None","None","None","None","None",0,"","1190624653443764227","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Peresmian Wisata Kuliner oleh Camat Situbondo, di Jl. Hasan Asegaf kelurahan Dawuhan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Peresmian Wisata Kuliner oleh Camat Situbondo, di Jl. Hasan Asegaf kelurahan Dawuhan #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-02 13:38","None","None","None","None","None",0,"","1190624229106081792","situbondospecial situbondokab situbondo stbdkab banggasitubondo","neutral",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Sehat bersama FKKS dan Pokja sehat di Desa Kalibagor... #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","None","None","None","None","None","None","None","Sehat bersama FKKS dan Pokja sehat di Desa Kalibagor... #situbondospecial #situbondokab #situbondo #stbdkab #banggasitubondo ","","None","",0,"None","None","None","2019-11-01 06:46","None","None","None","None","None",0,"","1190158116706541569","situbondospecial situbondokab situbondo stbdkab banggasitubondo","positive",0,"KECAMATAN SITUBONDO","kec_situbondo"
"None","None","Situbondo emang keren.. #situbondospecial #situbondokab #situbondo #stbdkab #humaspemkabsitubondo #banggasitubondo #kominfositubondo ","None","None","None","None","None","None","None","Situbondo emang keren.. #situbondospecial #situbondokab #situbondo #stbdkab #humaspemkabsitubondo #banggasitubondo #kominfositubondo ","","None","",0,"None","None","None","2019-10-31 14:34","None","None","None","None","None",0,"","1189913539466522624","situbondospecial situbondokab situbondo stbdkab humaspemkabsitubondo banggasitubondo kominfositubondo","positive",0,"KECAMATAN SITUBONDO","kec_situbondo"
